Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2019-09-05_14-26-31_manual_integration.xad
Data File Path,E:\201905_exports
Date Created,"Thursday, September 05, 2019 9:26:30 PM"
Date Last Modified,"Tuesday, November 03, 2020 12:54:25 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,sample 6
Number of Events,2121
 
Time,Value
40,0.0485121
40.05,5.484712E-02
40.1,0.0110766
40.15,-6.672086E-02
40.2,-0.1290071
40.25,-0.1549714
40.3,-0.2016183
40.35,-0.2208601
40.4,-0.2144109
40.45,-0.2527794
40.5,-0.2705119
40.55,-0.2819518
40.6,-0.2453517
40.65,-0.1703249
40.7,-0.1277398
40.75,-6.061747E-02
40.8,-4.275982E-03
40.85,-5.346249E-02
40.9,-5.955786E-02
40.95,-7.228656E-02
41,1.120464E-02
41.05,2.754532E-02
41.1,5.051351E-02
41.15,0.0456631
41.2,4.634748E-02
41.25,0.1018502
41.3,0.2359754
41.35,0.3301927
41.4,0.4714103
41.45,0.4951281
41.5,0.4328105
41.55,0.3723139
41.6,0.3761881
41.65,0.3157519
41.7,0.1605782
41.75,4.364235E-03
41.8,-0.11239
41.85,-0.2160801
41.9,-0.261629
41.95,-0.1971473
42,-0.1206302
42.05,-0.150214
42.1,-0.1993775
42.15,-0.1834138
42.2,-0.1610807
42.25,-0.1310932
42.3,-6.830022E-03
42.35,0.2672779
42.4,0.4807472
42.45,0.629289
42.5,0.9622248
42.55,1.894157
42.6,3.984623
42.65,8.0196
42.7,14.36973
42.75,23.66041
42.8,35.10299
42.85,47.78105
42.9,59.62415
42.95,68.39408
43,71.80051
43.05,68.89252
43.1,60.49772
43.15,48.66039
43.2,35.59985
43.25,23.82097
43.3,14.58332
43.35,8.234695
43.4,4.298181
43.45,2.306965
43.5,1.355321
43.55,0.8411043
43.6,0.6471223
43.65,0.6103423
43.7,0.5975549
43.75,0.5862139
43.8,0.590882
43.85,0.5988468
43.9,0.5696271
43.95,0.6089492
44,0.699446
44.05,0.7677361
44.1,0.8593637
44.15,0.9308447
44.2,0.9191498
44.25,0.8666425
44.3,0.8159593
44.35,0.7517991
44.4,0.7059268
44.45,0.8388999
44.5,1.01537
44.55,1.010224
44.6,0.9023163
44.65,0.7275392
44.7,0.5214524
44.75,0.3330403
44.8,0.3113026
44.85,0.4672366
44.9,0.5678926
44.95,0.6879142
45,0.8389961
45.05,0.8028904
45.1,0.6760852
45.15,0.503471
45.2,0.3570783
45.25,0.2836335
45.3,0.2935561
45.35,0.2703283
45.4,0.3323597
45.45,0.3559244
45.5,0.3841096
45.55,0.3980536
45.6,0.5221078
45.65,0.5914474
45.7,0.570429
45.75,0.4840283
45.8,0.4878789
45.85,0.4302021
45.9,0.3613682
45.95,0.3519701
46,0.394492
46.05,0.4451166
46.1,0.5723858
46.15,0.75566
46.2,0.9767122
46.25,1.335328
46.3,1.846746
46.35,2.411664
46.4,2.690335
46.45,2.62861
46.5,2.558403
46.55,3.062644
46.6,4.680953
46.65,7.338815
46.7,10.25048
46.75,12.56156
46.8,13.51324
46.85,13.13882
46.9,11.92861
46.95,10.49761
47,9.211001
47.05,8.035052
47.1,6.792842
47.15,5.576584
47.2,4.128528
47.25,2.68339
47.3,1.408787
47.35,0.6182871
47.4,0.3321427
47.45,0.5030474
47.5,0.7125974
47.55,0.7328317
47.6,0.3771779
47.65,2.935046E-02
47.7,-0.2148371
47.75,-0.3090084
47.8,-0.3130722
47.85,-0.2850669
47.9,-0.3949534
47.95,-0.5443736
48,-0.5947854
48.05,-0.4951227
48.1,-0.3723764
48.15,-0.3036368
48.2,-0.2667556
48.25,-0.2628023
48.3,-0.3015756
48.35,-0.3535033
48.4,-0.3148285
48.45,-0.2317994
48.5,-0.2021169
48.55,-0.1996087
48.6,-0.1931023
48.65,-0.1450753
48.7,-8.899308E-02
48.75,-9.738845E-02
48.8,-4.522871E-02
48.85,-3.527802E-02
48.9,-4.608405E-02
48.95,7.030274E-03
49,1.711925E-02
49.05,-2.566114E-02
49.1,-6.127737E-02
49.15,-0.1532568
49.2,-0.1737567
49.25,-0.2141818
49.3,-0.1769264
49.35,-0.1339602
49.4,-0.1329817
49.45,-5.065285E-02
49.5,0.0366824
49.55,0.039981
49.6,4.328833E-02
49.65,-6.688343E-03
49.7,-5.387777E-02
49.75,-5.543661E-02
49.8,-3.926476E-02
49.85,-3.117999E-02
49.9,-5.151381E-02
49.95,-0.1097944
50,-0.1589951
50.05,-0.1799107
50.1,-0.1759601
50.15,-0.1563946
50.2,-0.1475958
50.25,-0.1685923
50.3,-0.1687885
50.35,-0.137421
50.4,-0.1135209
50.45,-0.1020584
50.5,-0.1061476
50.55,-7.810803E-02
50.6,-0.077237
50.65,-0.108543
50.7,-0.1145215
50.75,-0.1075317
50.8,-0.1294426
50.85,-5.228337E-02
50.9,5.476698E-02
50.95,0.1397989
51,9.233878E-02
51.05,7.629145E-02
51.1,-1.277454E-02
51.15,-6.784584E-02
51.2,-6.511434E-02
51.25,1.684674E-02
51.3,6.510458E-02
51.35,5.711155E-02
51.4,2.972073E-02
51.45,8.609575E-02
51.5,0.1151058
51.55,0.25809
51.6,0.4099013
51.65,0.4825432
51.7,0.4926765
51.75,0.4570333
51.8,0.4010965
51.85,0.363336
51.9,0.2979598
51.95,0.2401966
52,0.2534346
52.05,0.3410328
52.1,0.3779074
52.15,0.3689497
52.2,0.3623574
52.25,0.4276181
52.3,0.4925052
52.35,0.488304
52.4,0.4813612
52.45,0.456315
52.5,0.362127
52.55,0.2414136
52.6,0.2004337
52.65,0.1602958
52.7,0.1030423
52.75,-4.930612E-02
52.8,-0.1115313
52.85,-1.635524E-02
52.9,5.299804E-03
52.95,-6.293876E-02
53,-0.1795819
53.05,-0.3550856
53.1,-0.4561355
53.15,-0.5461271
53.2,-0.5506175
53.25,-0.4898056
53.3,-0.569319
53.35,-0.6113688
53.4,-0.6097688
53.45,-0.6301556
53.5,-0.6686963
53.55,-0.7389772
53.6,-0.7813661
53.65,-0.76034
53.7,-0.6477976
53.75,-0.4517627
53.8,-0.2997001
53.85,-0.2750115
53.9,-0.3320357
53.95,-0.3900261
54,-0.4235843
54.05,-0.4499694
54.1,-0.4275928
54.15,-0.363239
54.2,-0.3549882
54.25,-0.365154
54.3,-0.3427001
54.35,-0.319963
54.4,-0.3523647
54.45,-0.3390806
54.5,-0.2157496
54.55,-0.1739523
54.6,-0.2480459
54.65,-0.3533075
54.7,-0.47519
54.75,-0.5878064
54.8,-0.6235404
54.85,-0.5754258
54.9,-0.5792689
54.95,-0.6647436
55,-0.6727716
55.05,-0.6978893
55.1,-0.7363584
